6:C 09 Oct 10:03:38.525 # oO0OoO0OoO0Oo Redis is starting oO0OoO0OoO0Oo
6:C 09 Oct 10:03:38.525 # Redis version=4.0.11, bits=64, commit=00000000, modified=0, pid=6, just started
6:C 09 Oct 10:03:38.525 # Configuration loaded
6:M 09 Oct 10:03:38.527 * No cluster configuration found, I'm 954cdc57c901694de9d4f31122b83fd0de042ff6
6:M 09 Oct 10:03:38.561 * Running mode=cluster, port=6379.
6:M 09 Oct 10:03:38.561 # WARNING: The TCP backlog setting of 511 cannot be enforced because /proc/sys/net/core/somaxconn is set to the lower value of 128.
6:M 09 Oct 10:03:38.561 # Server initialized
6:M 09 Oct 10:03:38.562 # WARNING overcommit_memory is set to 0! Background save may fail under low memory condition. To fix this issue add 'vm.overcommit_memory = 1' to /etc/sysctl.conf and then reboot or run the command 'sysctl vm.overcommit_memory=1' for this to take effect.
6:M 09 Oct 10:03:38.562 # WARNING you have Transparent Huge Pages (THP) support enabled in your kernel. This will create latency and memory usage issues with Redis. To fix this issue run the command 'echo never > /sys/kernel/mm/transparent_hugepage/enabled' as root, and add it to your /etc/rc.local in order to retain the setting after a reboot. Redis must be restarted after THP is disabled.
6:M 09 Oct 10:03:38.562 * Ready to accept connections
6:M 09 Oct 10:13:19.284 # configEpoch set to 5 via CLUSTER SET-CONFIG-EPOCH
6:S 09 Oct 10:13:23.380 * Before turning into a slave, using my master parameters to synthesize a cached master: I may be able to synchronize with the new master with just a partial transfer.
6:S 09 Oct 10:13:23.380 # Cluster state changed: ok
6:S 09 Oct 10:13:23.608 * Connecting to MASTER 101.200.56.53:6393
6:S 09 Oct 10:13:23.608 * MASTER <-> SLAVE sync started
6:S 09 Oct 10:13:23.609 * Non blocking connect for SYNC fired the event.
6:S 09 Oct 10:13:23.611 * Master replied to PING, replication can continue...
6:S 09 Oct 10:13:23.618 * Trying a partial resynchronization (request 56b6ab0ecdfef9e6b349f796d44ada2fff4efba7:1).
6:S 09 Oct 10:13:23.622 * Full resync from master: 1500c43378c97bb6050ee89612dfac347debfab8:0
6:S 09 Oct 10:13:23.622 * Discarding previously cached master state.
6:S 09 Oct 10:13:23.704 * MASTER <-> SLAVE sync: receiving 176 bytes from master
6:S 23 Jul 20:23:31.521 # Bad message length or signature received from Cluster bus.
6:S 23 Jul 20:23:41.548 # Bad message length or signature received from Cluster bus.
6:S 23 Jul 20:23:46.558 # Bad message length or signature received from Cluster bus.
6:S 24 Jul 01:33:27.383 # Bad message length or signature received from Cluster bus.
6:S 24 Jul 01:33:27.437 # Bad message length or signature received from Cluster bus.
6:S 24 Jul 01:33:27.496 # Bad message length or signature received from Cluster bus.
6:S 24 Jul 01:33:27.554 # Bad message length or signature received from Cluster bus.
6:S 24 Jul 16:35:40.554 # Bad message length or signature received from Cluster bus.
6:S 25 Jul 21:47:11.150 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:30.202 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:31.004 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:31.810 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:32.619 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:33.218 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:33.859 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:49.774 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:50.380 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:51.194 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:52.001 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:52.611 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:53.409 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:54.223 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:55.024 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:55.446 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:56.046 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:56.679 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:57.308 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:57.940 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:58.575 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:23:59.204 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:00.027 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:01.026 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:06.867 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:07.142 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:07.578 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:08.387 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:09.196 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:14.818 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:15.074 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:15.327 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:26.149 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:26.581 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:27.034 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:27.469 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:28.097 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:33.772 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:34.033 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:34.286 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:39.744 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:39.999 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:40.265 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:40.515 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:40.957 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:41.411 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:47.085 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:47.342 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:24:57.647 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:25:02.940 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:25:03.203 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:25:03.460 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:25:03.725 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:25:09.016 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:25:09.268 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:25:09.533 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:25:12.061 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:25:22.090 # Bad message length or signature received from Cluster bus.
6:S 27 Jul 19:25:27.120 # Bad message length or signature received from Cluster bus.
6:S 28 Jul 01:57:14.896 # Bad message length or signature received from Cluster bus.
6:S 28 Jul 01:57:14.953 # Bad message length or signature received from Cluster bus.
6:S 28 Jul 01:57:15.009 # Bad message length or signature received from Cluster bus.
6:S 28 Jul 01:57:15.073 # Bad message length or signature received from Cluster bus.
6:S 28 Jul 01:57:46.466 # Bad message length or signature received from Cluster bus.
6:S 28 Jul 01:57:46.528 # Bad message length or signature received from Cluster bus.
6:S 28 Jul 01:57:46.603 # Bad message length or signature received from Cluster bus.
6:S 28 Jul 01:57:46.664 # Bad message length or signature received from Cluster bus.
6:S 28 Jul 02:44:03.609 # Bad message length or signature received from Cluster bus.
6:S 30 Jul 08:43:35.121 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:36.346 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:36.775 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:37.376 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:37.816 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:38.233 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:38.660 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:54.338 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:54.589 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:54.841 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:55.091 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:55.342 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:55.771 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:56.205 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:56.807 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:57.235 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:57.664 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:58.098 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:58.719 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:59.327 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:12:59.754 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:00.389 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:01.019 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:01.444 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:07.080 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:07.527 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:07.785 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:08.211 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:08.665 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:14.119 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:14.385 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:14.645 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:24.957 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:25.218 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:25.481 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:25.735 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:26.001 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:31.294 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:31.553 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:31.828 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:37.134 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:37.389 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:37.653 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:37.908 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:38.161 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:38.412 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:43.695 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:43.953 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:54.355 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:13:59.838 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:14:00.099 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:14:00.360 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:14:00.610 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:14:05.906 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:14:06.160 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:14:06.415 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:14:24.792 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:14:34.834 # Bad message length or signature received from Cluster bus.
6:S 03 Aug 12:14:39.871 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:08:44.706 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:08:45.165 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:08:45.771 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:08:46.204 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:08:46.629 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:08:47.065 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:02.551 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:02.805 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:03.058 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:03.318 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:03.766 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:04.202 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:04.665 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:05.088 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:05.514 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:05.950 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:06.587 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:07.212 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:07.642 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:08.241 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:08.676 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:09.118 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:09.581 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:15.032 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:15.286 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:15.539 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:15.791 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:16.231 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:21.790 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:22.064 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:22.481 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:32.801 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:33.073 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:33.330 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:33.581 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:33.835 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:39.122 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:39.373 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:39.628 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:44.911 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:45.166 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:45.418 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:45.677 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:45.934 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:46.198 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:51.476 # Bad message length or signature received from Cluster bus.
6:S 04 Aug 15:09:51.742 # Bad message length or signature received from Cluster bus.
